Joint,OutputCase,CaseType,StepType,StepNum,U1,U2,U3,R1,R2,R3
,,,,,ft,ft,ft,Radians,Radians,Radians
36,LC2_4_1150,LinStatic,,,0.001442,0,-0.003669,0,-0.002694,0
36,LC2_5_1150,LinStatic,,,0.001592,0,-0.003747,0,-0.00276,0
36,LC2_6_1150,LinStatic,,,0.001288,0,-0.003561,0,-0.002636,0
36,LC2_7_1150,LinStatic,,,0.001134,0,-0.003419,0,-0.002591,0
36,LC2_8_1150,LinStatic,,,0.002426,0,-0.003316,0,-0.002464,0
36,LC2_9_1150,LinStatic,,,0.002454,0,-0.003153,0,-0.002344,0
36,LC2_10_1150,LinStatic,,,0.002458,0,-0.002972,0,-0.00221,0
36,LC2_11_1150,LinStatic,,,0.002435,0,-0.002774,0,-0.002062,0
36,LC2_12_1150,LinStatic,,,0.002193,0,-0.002092,0,-0.001555,0
36,LC_7,LinStatic,,,0.00401,0,-0.007876,0,-0.005902,0
36,LC_8,LinStatic,,,0.004017,0,-0.007751,0,-0.005749,0
36,LC_9,LinStatic,,,0.004428,0,-0.007824,0,-0.005785,0
36,LC_10,LinStatic,,,0.004243,0,-0.007545,0,-0.005567,0
36,LC_11,LinStatic,,,0.004764,0,-0.007521,0,-0.005589,0
36,LC_12,LinStatic,,,0.00435,0,-0.006821,0,-0.005057,0
36,Dead_Patter,n   LinStati,c,,0.000127,0,-0.000207,0,-0.000151,0
36,Dead_Case,LinStatic,,,0.000127,0,-0.000207,0,-0.000151,0
36,LC_2_Pre,LinStatic,,,0.001262,0,-0.001964,0,-0.001453,0
36,LC_3_Pre,LinStatic,,,0.001312,0,-0.002024,0,-0.0015,0
36,LC_4_Pre,LinStatic,,,0.001205,0,-0.002039,0,-0.001503,0
36,LC_5_Pre,LinStatic,,,0.001243,0,-0.002107,0,-0.001555,0
36,LC_6_Pre,LinStatic,,,0.001157,0,-0.002101,0,-0.001554,0
36,LC_7_Pre,LinStatic,,,0.001085,0,-0.002132,0,-0.001593,0
36,LC_8_Pre,LinStatic,,,0.001157,0,-0.002101,0,-0.001554,0
36,LC_9_Pre,LinStatic,,,0.001243,0,-0.002107,0,-0.001555,0
36,LC_10_Pre,LinStatic,,,0.001205,0,-0.002039,0,-0.001503,0
36,LC_11_Pre,LinStatic,,,0.001312,0,-0.002024,0,-0.0015,0
36,LC_12_Pre,LinStatic,,,0.001213,0,-0.001842,0,-0.001362,0
36,LCB2,Combination,,,0.003446,0,-0.005004,0,-0.003717,0
36,LCB3,Combination,,,0.003599,0,-0.005228,0,-0.00389,0
36,LCB4,Combination,,,0.003303,0,-0.005324,0,-0.003938,0
36,LCB5,Combination,,,0.00341,0,-0.005563,0,-0.004121,0
36,LCB6,Combination,,,0.003158,0,-0.005587,0,-0.00415,0
36,Envelope,Combination,Max,,0.003599,0,-0.004979,0,-0.003695,0
36,Envelope,Combination,Min,,0.002861,0,-0.005744,0,-0.004309,0
36,DEAD2,Combination,,,0.000127,0,-0.000207,0,-0.000151,0
36,LCB7,Combination,,,0.002925,0,-0.005744,0,-0.004309,0
36,LCB8,Combination,,,0.002861,0,-0.005651,0,-0.004195,0
36,LCB9,Combination,,,0.003185,0,-0.005717,0,-0.004229,0
36,LCB10,Combination,,,0.003038,0,-0.005506,0,-0.004064,0
36,LCB11,Combination,,,0.003452,0,-0.005498,0,-0.00409,0
36,LCB12,Combination,,,0.003137,0,-0.004979,0,-0.003695,0
37,MODAL,LinModal,Mode,1,1.64E-17,-0.518263,-1.40E-17,0.565604,-3.20E-18,-7.40E-14
37,MODAL,LinModal,Mode,2,-3.01E-18,0.564199,-1.08E-17,-0.844219,-1.82E-17,0.404339
37,MODAL,LinModal,Mode,3,-3.40E-17,-0.689727,-1.33E-17,0.662376,-1.68E-17,0.050522
37,MODAL,LinModal,Mode,4,0.591574,9.76E-17,-0.077548,3.62E-17,-0.155082,-1.85E-16
37,MODAL,LinModal,Mode,5,-3.70E-16,0.588362,-2.09E-16,-0.946432,-4.13E-16,0.667972
37,MODAL,LinModal,Mode,6,-0.519686,-1.72E-15,-0.085764,-9.81E-16,-0.172285,-1.31E-16
37,MODAL,LinModal,Mode,7,-2.09E-14,-0.368227,6.11E-15,-0.187845,2.69E-14,0.552566
37,MODAL,LinModal,Mode,8,-1.58E-12,0.484625,-7.47E-13,-0.655512,-7.02E-13,0.714214
37,MODAL,LinModal,Mode,9,-6.00E-11,0.417331,-2.75E-11,0.517012,-5.29E-11,-0.896393
37,MODAL,LinModal,Mode,10,-0.144041,3.31E-10,0.212966,1.45E-10,0.423308,-6.28E-11
37,MODAL,LinModal,Mode,11,-9.44E-10,-0.323852,8.66E-11,0.378225,7.97E-10,-0.80349
37,MODAL,LinModal,Mode,12,-3.00E-08,-0.574584,-3.69E-08,-0.495064,-6.81E-08,0.732219
37,LC_2,LinStatic,,,0.008253,0,-0.002604,0,-0.005219,0
37,LC_3,LinStatic,,,0.008626,0,-0.00271,0,-0.005433,0
37,LC_4,LinStatic,,,0.008193,0,-0.00275,0,-0.005513,0
37,LC_5,LinStatic,,,0.008523,0,-0.002865,0,-0.005743,0
37,LC_6,LinStatic,,,0.008116,0,-0.002871,0,-0.005758,0
37,LC_2_1450,LinStatic,,,0,0,0,0,0,0
37,LC_1_1450,LinStatic,,,0,0,0,0,0,0
37,LC_3_1450,LinStatic,,,0,0,0,0,0,0
37,LC_4_1450,LinStatic,,,0,0,0,0,0,0
37,LC_5_1450,LinStatic,,,0,0,0,0,0,0
37,LC_6_1450,LinStatic,,,0,0,0,0,0,0
37,LC_7_1450,LinStatic,,,0.005179,0,-0.001666,0,-0.003339,0
37,LC_8_1450,LinStatic,,,0.003639,0,-0.001655,0,-0.003321,0
37,LC_9_1450,LinStatic,,,0.004231,0,-0.001743,0,-0.003496,0
37,LC_10_1450,LinStatic,,,0.003951,0,-0.001706,0,-0.003421,0
37,LC_11_1450,LinStatic,,,0.004692,0,-0.001773,0,-0.003556,0
37,LC_12_1450,LinStatic,,,0.004479,0,-0.001766,0,-0.003541,0
37,LC2_2_1150,LinStatic,,,0.003599,0,-0.001417,0,-0.002841,0
37,LC2_3_1150,LinStatic,,,0.003769,0,-0.001423,0,-0.002852,0
37,LC2_4_1150,LinStatic,,,0.00318,0,-0.001369,0,-0.002746,0
37,LC2_5_1150,LinStatic,,,0.003403,0,-0.001399,0,-0.002805,0
37,LC2_6_1150,LinStatic,,,0.002933,0,-0.001329,0,-0.002666,0
37,LC2_7_1150,LinStatic,,,0.002663,0,-0.001278,0,-0.002565,0
37,LC2_8_1150,LinStatic,,,0.004157,0,-0.00124,0,-0.002484,0
37,LC2_9_1150,LinStatic,,,0.004108,0,-0.001179,0,-0.002363,0
37,LC2_10_1150,LinStatic,,,0.004023,0,-0.001112,0,-0.002227,0
37,LC2_11_1150,LinStatic,,,0.0039,0,-0.001038,0,-0.002079,0
37,LC2_12_1150,LinStatic,,,0.003304,0,-0.000783,0,-0.001568,0
37,LC_7,LinStatic,,,0.007842,0,-0.002944,0,-0.005904,0
37,LC_8,LinStatic,,,0.007797,0,-0.002895,0,-0.005805,0
37,LC_9,LinStatic,,,0.008339,0,-0.002922,0,-0.005859,0
37,LC_10,LinStatic,,,0.007973,0,-0.002817,0,-0.005649,0
37,LC_11,LinStatic,,,0.008592,0,-0.002811,0,-0.005634,0
37,LC_12,LinStatic,,,0.007783,0,-0.002548,0,-0.005109,0
37,Dead_Patter,n   LinStati,c,,0.000228,0,-0.000078,0,-0.000156,0
37,Dead_Case,LinStatic,,,0.000228,0,-0.000078,0,-0.000156,0
37,LC_2_Pre,LinStatic,,,0.002251,0,-0.000735,0,-0.001472,0
37,LC_3_Pre,LinStatic,,,0.002337,0,-0.000757,0,-0.001517,0
37,LC_4_Pre,LinStatic,,,0.002216,0,-0.000763,0,-0.001528,0
37,LC_5_Pre,LinStatic,,,0.002296,0,-0.000788,0,-0.001579,0
37,LC_6_Pre,LinStatic,,,0.002187,0,-0.000786,0,-0.001574,0
37,LC_7_Pre,LinStatic,,,0.002115,0,-0.000798,0,-0.001599,0
37,LC_8_Pre,LinStatic,,,0.002187,0,-0.000786,0,-0.001574,0
37,LC_9_Pre,LinStatic,,,0.002296,0,-0.000788,0,-0.001579,0
37,LC_10_Pre,LinStatic,,,0.002216,0,-0.000763,0,-0.001528,0
37,LC_11_Pre,LinStatic,,,0.002337,0,-0.000757,0,-0.001517,0
37,LC_12_Pre,LinStatic,,,0.002138,0,-0.000689,0,-0.001381,0
37,LCB2,Combination,,,0.006002,0,-0.001869,0,-0.003747,0
37,LCB3,Combination,,,0.006289,0,-0.001953,0,-0.003916,0
37,LCB4,Combination,,,0.005977,0,-0.001987,0,-0.003985,0
37,LCB5,Combination,,,0.006227,0,-0.002077,0,-0.004164,0
37,LCB6,Combination,,,0.005929,0,-0.002086,0,-0.004183,0
37,Envelope,Combination,Max,,0.006289,0,-0.001859,0,-0.003728,0
37,Envelope,Combination,Min,,0.00561,0,-0.002146,0,-0.004305,0
37,DEAD2,Combination,,,0.000228,0,-0.000078,0,-0.000156,0
37,LCB7,Combination,,,0.005726,0,-0.002146,0,-0.004305,0
37,LCB8,Combination,,,0.00561,0,-0.002109,0,-0.004231,0
37,LCB9,Combination,,,0.006043,0,-0.002134,0,-0.00428,0
37,LCB10,Combination,,,0.005757,0,-0.002054,0,-0.004121,0
37,LCB11,Combination,,,0.006255,0,-0.002053,0,-0.004117,0
37,LCB12,Combination,,,0.005645,0,-0.001859,0,-0.003728,0
38,MODAL,LinModal,Mode,1,1.45E-17,-0.518263,-1.21E-18,0.565604,1.39E-17,-7.84E-14
38,MODAL,LinModal,Mode,2,-4.02E-18,0.229593,-2.05E-17,-0.851778,8.86E-19,0.396306
38,MODAL,LinModal,Mode,3,-3.41E-17,-0.728776,-1.80E-17,0.594848,5.04E-18,0.036238
38,MODAL,LinModal,Mode,4,0.589245,1.78E-16,-0.206813,4.79E-17,-0.15085,1.68E-17
38,MODAL,LinModal,Mode,5,-3.72E-16,0.047794,-4.91E-16,-0.872979,-1.12E-16,0.62188
38,MODAL,LinModal,Mode,6,-0.522198,-1.48E-15,-0.229798,-2.21E-15,-0.167269,-2.31E-16
38,MODAL,LinModal,Mode,7,-2.01E-14,-0.804893,3.27E-14,-0.489337,1.19E-14,0.45731
38,MODAL,LinModal,Mode,8,-1.61E-12,-0.060051,-6.58E-13,-0.346629,6.80E-13,0.577459
38,MODAL,LinModal,Mode,9,-5.97E-11,1.094698,-5.97E-11,0.990401,-7.43E-13,-0.648602
38,MODAL,LinModal,Mode,10,-0.12795,1.80E-10,0.559446,7.91E-11,0.369919,3.79E-10
38,MODAL,LinModal,Mode,11,-9.23E-10,0.227971,9.96E-10,-0.113593,4.95E-10,-0.477618
38,MODAL,LinModal,Mode,12,-3.21E-08,-1.107676,-7.57E-08,-1.165633,5.68E-09,0.450363
38,LC_2,LinStatic,,,0.008183,0,-0.006968,0,-0.005118,0
38,LC_3,LinStatic,,,0.008555,0,-0.007251,0,-0.005327,0
38,LC_4,LinStatic,,,0.008113,0,-0.007363,0,-0.005408,0
38,LC_5,LinStatic,,,0.008443,0,-0.007669,0,-0.005635,0
38,LC_6,LinStatic,,,0.008029,0,-0.007687,0,-0.005627,0
38,LC_2_1450,LinStatic,,,0,0,0,0,0,0
38,LC_1_1450,LinStatic,,,0,0,0,0,0,0
38,LC_3_1450,LinStatic,,,0,0,0,0,0,0
38,LC_4_1450,LinStatic,,,0,0,0,0,0,0
38,LC_5_1450,LinStatic,,,0,0,0,0,0,0
38,LC_6_1450,LinStatic,,,0,0,0,0,0,0
38,LC_7_1450,LinStatic,,,0.005137,0,-0.004457,0,-0.003278,0
38,LC_8_1450,LinStatic,,,0.003576,0,-0.004435,0,-0.003226,0
38,LC_9_1450,LinStatic,,,0.004174,0,-0.004671,0,-0.003424,0
38,LC_10_1450,LinStatic,,,0.00389,0,-0.004573,0,-0.003349,0
38,LC_11_1450,LinStatic,,,0.00464,0,-0.004747,0,-0.003478,0
38,LC_12_1450,LinStatic,,,0.004424,0,-0.004729,0,-0.003465,0
38,LC2_2_1150,LinStatic,,,0.003555,0,-0.003793,0,-0.002779,0
38,LC2_3_1150,LinStatic,,,0.003726,0,-0.003808,0,-0.002789,0
38,LC2_4_1150,LinStatic,,,0.003132,0,-0.00367,0,-0.002687,0
38,LC2_5_1150,LinStatic,,,0.003357,0,-0.003747,0,-0.002746,0
38,LC2_6_1150,LinStatic,,,0.002883,0,-0.00356,0,-0.002589,0
38,LC2_7_1150,LinStatic,,,0.00261,0,-0.003416,0,-0.002443,0
38,LC2_8_1150,LinStatic,,,0.004128,0,-0.003316,0,-0.00244,0
38,LC2_9_1150,LinStatic,,,0.00408,0,-0.003153,0,-0.002321,0
38,LC2_10_1150,LinStatic,,,0.003997,0,-0.002972,0,-0.002188,0
38,LC2_11_1150,LinStatic,,,0.003876,0,-0.002774,0,-0.002043,0
38,LC2_12_1150,LinStatic,,,0.003287,0,-0.002092,0,-0.00154,0
38,LC_7,LinStatic,,,0.007747,0,-0.007873,0,-0.005721,0
38,LC_8,LinStatic,,,0.007704,0,-0.00775,0,-0.005666,0
38,LC_9,LinStatic,,,0.008254,0,-0.007824,0,-0.005746,0
38,LC_10,LinStatic,,,0.007888,0,-0.007545,0,-0.005538,0
38,LC_11,LinStatic,,,0.008516,0,-0.007521,0,-0.005521,0
38,LC_12,LinStatic,,,0.00771,0,-0.006821,0,-0.005005,0
38,Dead_Patter,n   LinStati,c,,0.000225,0,-0.000207,0,-0.000149,0
38,Dead_Case,LinStatic,,,0.000225,0,-0.000207,0,-0.000149,0
38,LC_2_Pre,LinStatic,,,0.00223,0,-0.001964,0,-0.001437,0
38,LC_3_Pre,LinStatic,,,0.002316,0,-0.002024,0,-0.00148,0
38,LC_4_Pre,LinStatic,,,0.002193,0,-0.002039,0,-0.001492,0
38,LC_5_Pre,LinStatic,,,0.002273,0,-0.002107,0,-0.001542,0
38,LC_6_Pre,LinStatic,,,0.002162,0,-0.0021,0,-0.001532,0
38,LC_7_Pre,LinStatic,,,0.002089,0,-0.002131,0,-0.001543,0
38,LC_8_Pre,LinStatic,,,0.002162,0,-0.0021,0,-0.001532,0
38,LC_9_Pre,LinStatic,,,0.002273,0,-0.002107,0,-0.001542,0
38,LC_10_Pre,LinStatic,,,0.002193,0,-0.002039,0,-0.001492,0
38,LC_11_Pre,LinStatic,,,0.002316,0,-0.002024,0,-0.00148,0
38,LC_12_Pre,LinStatic,,,0.002118,0,-0.001842,0,-0.001346,0
38,LCB2,Combination,,,0.005953,0,-0.005003,0,-0.003681,0
38,LCB3,Combination,,,0.006239,0,-0.005228,0,-0.003846,0
38,LCB4,Combination,,,0.00592,0,-0.005323,0,-0.003916,0
38,LCB5,Combination,,,0.006169,0,-0.005562,0,-0.004093,0
38,LCB6,Combination,,,0.005867,0,-0.005586,0,-0.004096,0
38,Envelope,Combination,Max,,0.006239,0,-0.004979,0,-0.003659,0
38,Envelope,Combination,Min,,0.005542,0,-0.005742,0,-0.004204,0
38,DEAD2,Combination,,,0.000225,0,-0.000207,0,-0.000149,0
38,LCB7,Combination,,,0.005658,0,-0.005742,0,-0.004178,0
38,LCB8,Combination,,,0.005542,0,-0.00565,0,-0.004135,0
38,LCB9,Combination,,,0.005981,0,-0.005717,0,-0.004204,0
38,LCB10,Combination,,,0.005695,0,-0.005505,0,-0.004046,0
38,LCB11,Combination,,,0.0062,0,-0.005497,0,-0.004041,0
38,LCB12,Combination,,,0.005592,0,-0.004979,0,-0.003659,0
39,MODAL,LinModal,Mode,1,1.33E-17,-0.518263,-8.03E-19,0.565604,-2.04E-17,-9.40E-14
39,MODAL,LinModal,Mode,2,-4.36E-18,-0.397549,8.03E-18,-0.865585,1.26E-17,0.347937
39,MODAL,LinModal,Mode,3,-2.99E-17,-0.732655,1.29E-17,0.446328,9.49E-18,-0.040889
39,MODAL,LinModal,Mode,4,0.58161,9.61E-18,-0.451101,1.15E-16,-0.131556,6.41E-18
39,MODAL,LinModal,Mode,5,-3.32E-16,-0.814758,-6.82E-17,-0.686027,3.21E-16,0.374622
39,MODAL,LinModal,Mode,6,-0.530379,-1.01E-15,-0.497035,-8.20E-16,-0.139233,-9.26E-16
39,MODAL,LinModal,Mode,7,-1.74E-14,-1.222587,1.21E-15,-1.086662,-2.25E-14,0.010266
39,MODAL,LinModal,Mode,8,-1.42E-12,-0.586884,1.32E-12,0.348012,1.21E-13,-0.00768
39,MODAL,LinModal,Mode,9,-5.09E-11,1.377196,2.72E-11,1.665548,3.18E-11,0.312557
39,MODAL,LinModal,Mode,10,-0.080547,-2.73E-10,1.060644,-2.49E-10,0.155256,-1.61E-10
39,MODAL,LinModal,Mode,11,-8.06E-10,0.190548,2.27E-10,-1.029412,-7.06E-10,0.529048
39,MODAL,LinModal,Mode,12,-2.84E-08,-0.9657,4.54E-08,-1.621565,3.96E-08,-0.533178
39,LC_2,LinStatic,,,0.007945,0,-0.015328,0,-0.004563,0
39,LC_3,LinStatic,,,0.008316,0,-0.01596,0,-0.004788,0
39,LC_4,LinStatic,,,0.007844,0,-0.016166,0,-0.004667,0
39,LC_5,LinStatic,,,0.008171,0,-0.016864,0,-0.004958,0
39,LC_6,LinStatic,,,0.007737,0,-0.016803,0,-0.004756,0
39,LC_2_1450,LinStatic,,,0,0,0,0,0,0
39,LC_1_1450,LinStatic,,,0,0,0,0,0,0
39,LC_3_1450,LinStatic,,,0,0,0,0,0,0
39,LC_4_1450,LinStatic,,,0,0,0,0,0,0
39,LC_5_1450,LinStatic,,,0,0,0,0,0,0
39,LC_6_1450,LinStatic,,,0,0,0,0,0,0
39,LC_7_1450,LinStatic,,,0.004995,0,-0.009822,0,-0.002955,0
39,LC_8_1450,LinStatic,,,0.003367,0,-0.009594,0,-0.00249,0
39,LC_9_1450,LinStatic,,,0.003978,0,-0.010237,0,-0.002908,0
39,LC_10_1450,LinStatic,,,0.003687,0,-0.009989,0,-0.002727,0
39,LC_11_1450,LinStatic,,,0.004462,0,-0.010422,0,-0.003087,0
39,LC_12_1450,LinStatic,,,0.004237,0,-0.010375,0,-0.003028,0
39,LC2_2_1150,LinStatic,,,0.003406,0,-0.00832,0,-0.002427,0
39,LC2_3_1150,LinStatic,,,0.003584,0,-0.008357,0,-0.002473,0
39,LC2_4_1150,LinStatic,,,0.002969,0,-0.008014,0,-0.002188,0
39,LC2_5_1150,LinStatic,,,0.0032,0,-0.00821,0,-0.002332,0
39,LC2_6_1150,LinStatic,,,0.002715,0,-0.0077,0,-0.002,0
39,LC2_7_1150,LinStatic,,,0.00244,0,-0.007239,0,-0.001768,0
39,LC2_8_1150,LinStatic,,,0.004028,0,-0.007311,0,-0.002211,0
39,LC2_9_1150,LinStatic,,,0.003988,0,-0.006955,0,-0.002108,0
39,LC2_10_1150,LinStatic,,,0.003911,0,-0.006557,0,-0.001991,0
39,LC2_11_1150,LinStatic,,,0.003798,0,-0.006121,0,-0.001861,0
39,LC2_12_1150,LinStatic,,,0.003229,0,-0.004615,0,-0.001405,0
39,LC_7,LinStatic,,,0.007435,0,-0.017061,0,-0.004723,0
39,LC_8,LinStatic,,,0.007395,0,-0.016905,0,-0.004701,0
39,LC_9,LinStatic,,,0.007966,0,-0.017192,0,-0.005016,0
39,LC_10,LinStatic,,,0.007598,0,-0.016546,0,-0.004718,0
39,LC_11,LinStatic,,,0.00826,0,-0.016543,0,-0.004948,0
39,LC_12,LinStatic,,,0.007467,0,-0.01499,0,-0.004433,0
39,Dead_Patter,n   LinStati,c,,0.000217,0,-0.000442,0,-0.000123,0
39,Dead_Case,LinStatic,,,0.000217,0,-0.000442,0,-0.000123,0
39,LC_2_Pre,LinStatic,,,0.002161,0,-0.004298,0,-0.001264,0
39,LC_3_Pre,LinStatic,,,0.002247,0,-0.004431,0,-0.001313,0
39,LC_4_Pre,LinStatic,,,0.002116,0,-0.004455,0,-0.001272,0
39,LC_5_Pre,LinStatic,,,0.002197,0,-0.00461,0,-0.00134,0
39,LC_6_Pre,LinStatic,,,0.002081,0,-0.00457,0,-0.001281,0
39,LC_7_Pre,LinStatic,,,0.002003,0,-0.004599,0,-0.001261,0
39,LC_8_Pre,LinStatic,,,0.002081,0,-0.00457,0,-0.001281,0
39,LC_9_Pre,LinStatic,,,0.002197,0,-0.00461,0,-0.00134,0
39,LC_10_Pre,LinStatic,,,0.002116,0,-0.004455,0,-0.001272,0
39,LC_11_Pre,LinStatic,,,0.002247,0,-0.004431,0,-0.001313,0
39,LC_12_Pre,LinStatic,,,0.002052,0,-0.004028,0,-0.001182,0
39,LCB2,Combination,,,0.005784,0,-0.01103,0,-0.003299,0
39,LCB3,Combination,,,0.006069,0,-0.011529,0,-0.003475,0
39,LCB4,Combination,,,0.005728,0,-0.01171,0,-0.003394,0
39,LCB5,Combination,,,0.005975,0,-0.012254,0,-0.003618,0
39,LCB6,Combination,,,0.005656,0,-0.012233,0,-0.003476,0
39,Envelope,Combination,Max,,0.006069,0,-0.010961,0,-0.003251,0
39,Envelope,Combination,Min,,0.005314,0,-0.012582,0,-0.003676,0
39,DEAD2,Combination,,,0.000217,0,-0.000442,0,-0.000123,0
39,LCB7,Combination,,,0.005432,0,-0.012462,0,-0.003462,0
39,LCB8,Combination,,,0.005314,0,-0.012334,0,-0.003421,0
39,LCB9,Combination,,,0.005769,0,-0.012582,0,-0.003676,0
39,LCB10,Combination,,,0.005482,0,-0.01209,0,-0.003446,0
39,LCB11,Combination,,,0.006013,0,-0.012112,0,-0.003635,0
39,LCB12,Combination,,,0.005414,0,-0.010961,0,-0.003251,0
40,MODAL,LinModal,Mode,1,1.31E-17,-0.518263,-4.52E-17,0.565604,-2.07E-18,-9.97E-14
40,MODAL,LinModal,Mode,2,-2.54E-18,-0.906635,1.08E-17,-0.875803,-9.24E-18,0.255046
40,MODAL,LinModal,Mode,3,-2.08E-17,-0.5867,8.44E-18,0.29348,-1.23E-17,-0.134664
40,MODAL,LinModal,Mode,4,0.569003,1.57E-16,-0.648177,3.46E-17,-0.096993,-9.73E-18
40,MODAL,LinModal,Mode,5,-2.21E-16,-1.106278,3.50E-16,-0.46623,-8.95E-18,-0.037828
40,MODAL,LinModal,Mode,6,-0.543651,1.57E-15,-0.696011,1.10E-15,-0.0905,-9.52E-16
40,MODAL,LinModal,Mode,7,-1.43E-14,-0.897648,-1.63E-14,-1.559457,6.09E-15,-0.347136
40,MODAL,LinModal,Mode,8,-1.01E-12,-0.007546,-2.91E-13,0.965744,-1.11E-12,-0.615465
40,MODAL,LinModal,Mode,9,-3.32E-11,0.421528,1.43E-11,1.64894,-3.43E-11,0.628923
40,MODAL,LinModal,Mode,10,-0.019122,2.93E-10,1.074215,2.69E-10,-0.140913,-1.30E-10
40,MODAL,LinModal,Mode,11,-6.36E-10,-1.051857,-5.19E-10,-1.349722,1.83E-11,0.668113
40,MODAL,LinModal,Mode,12,-1.71E-08,0.087363,1.43E-08,-0.495173,-4.99E-08,-0.532731
40,LC_2,LinStatic,,,0.007533,0,-0.022258,0,-0.003318,0
40,LC_3,LinStatic,,,0.007897,0,-0.023305,0,-0.003608,0
40,LC_4,LinStatic,,,0.007394,0,-0.023014,0,-0.003182,0
40,LC_5,LinStatic,,,0.007706,0,-0.024294,0,-0.003504,0
40,LC_6,LinStatic,,,0.007262,0,-0.023643,0,-0.003175,0
40,LC_2_1450,LinStatic,,,0,0,0,0,0,0
40,LC_1_1450,LinStatic,,,0,0,0,0,0,0
40,LC_3_1450,LinStatic,,,0,0,0,0,0,0
40,LC_4_1450,LinStatic,,,0,0,0,0,0,0
40,LC_5_1450,LinStatic,,,0,0,0,0,0,0
40,LC_6_1450,LinStatic,,,0,0,0,0,0,0
40,LC_7_1450,LinStatic,,,0.004747,0,-0.014391,0,-0.00236,0
40,LC_8_1450,LinStatic,,,0.003044,0,-0.012773,0,-0.001175,0
40,LC_9_1450,LinStatic,,,0.003648,0,-0.014404,0,-0.001708,0
40,LC_10_1450,LinStatic,,,0.003356,0,-0.013707,0,-0.001441,0
40,LC_11_1450,LinStatic,,,0.004152,0,-0.015083,0,-0.002134,0
40,LC_12_1450,LinStatic,,,0.003915,0,-0.014859,0,-0.001945,0
40,LC2_2_1150,LinStatic,,,0.003147,0,-0.011913,0,-0.00156,0
40,LC2_3_1150,LinStatic,,,0.003335,0,-0.012091,0,-0.00171,0
40,LC2_4_1150,LinStatic,,,0.002704,0,-0.010999,0,-0.00116,0
40,LC2_5_1150,LinStatic,,,0.002936,0,-0.011552,0,-0.001372,0
40,LC2_6_1150,LinStatic,,,0.002457,0,-0.010259,0,-0.00095,0
40,LC2_7_1150,LinStatic,,,0.002196,0,-0.009341,0,-0.00076,0
40,LC2_8_1150,LinStatic,,,0.003853,0,-0.010743,0,-0.001783,0
40,LC2_9_1150,LinStatic,,,0.003825,0,-0.010234,0,-0.001708,0
40,LC2_10_1150,LinStatic,,,0.003762,0,-0.009658,0,-0.001621,0
40,LC2_11_1150,LinStatic,,,0.00366,0,-0.009023,0,-0.001522,0
40,LC2_12_1150,LinStatic,,,0.00313,0,-0.006809,0,-0.001157,0
40,LC_7,LinStatic,,,0.006943,0,-0.023732,0,-0.00312,0
40,LC_8,LinStatic,,,0.006897,0,-0.023516,0,-0.002958,0
40,LC_9,LinStatic,,,0.007474,0,-0.024638,0,-0.003416,0
40,LC_10,LinStatic,,,0.007118,0,-0.023364,0,-0.003062,0
40,LC_11,LinStatic,,,0.007812,0,-0.024106,0,-0.003657,0
40,LC_12,LinStatic,,,0.007044,0,-0.021668,0,-0.003103,0
40,Dead_Patter,n   LinStati,c,,0.000205,0,-0.000621,0,-0.000085,0
40,Dead_Case,LinStatic,,,0.000205,0,-0.000621,0,-0.000085,0
40,LC_2_Pre,LinStatic,,,0.002043,0,-0.0062,0,-0.000901,0
40,LC_3_Pre,LinStatic,,,0.002128,0,-0.006426,0,-0.000969,0
40,LC_4_Pre,LinStatic,,,0.00199,0,-0.006307,0,-0.000852,0
40,LC_5_Pre,LinStatic,,,0.002067,0,-0.006602,0,-0.00093,0
40,LC_6_Pre,LinStatic,,,0.00195,0,-0.006397,0,-0.000839,0
40,LC_7_Pre,LinStatic,,,0.00187,0,-0.006366,0,-0.000817,0
40,LC_8_Pre,LinStatic,,,0.00195,0,-0.006397,0,-0.000839,0
40,LC_9_Pre,LinStatic,,,0.002067,0,-0.006602,0,-0.00093,0
40,LC_10_Pre,LinStatic,,,0.00199,0,-0.006307,0,-0.000852,0
40,LC_11_Pre,LinStatic,,,0.002128,0,-0.006426,0,-0.000969,0
40,LC_12_Pre,LinStatic,,,0.001941,0,-0.005803,0,-0.000835,0
40,LCB2,Combination,,,0.00549,0,-0.016058,0,-0.002417,0
40,LCB3,Combination,,,0.005769,0,-0.016879,0,-0.002638,0
40,LCB4,Combination,,,0.005404,0,-0.016707,0,-0.002331,0
40,LCB5,Combination,,,0.005638,0,-0.017692,0,-0.002574,0
40,LCB6,Combination,,,0.005312,0,-0.017246,0,-0.002337,0
40,Envelope,Combination,Max,,0.005769,0,-0.015866,0,-0.002119,0
40,Envelope,Combination,Min,,0.004948,0,-0.018036,0,-0.002687,0
40,DEAD2,Combination,,,0.000205,0,-0.000621,0,-0.000085,0
40,LCB7,Combination,,,0.005073,0,-0.017366,0,-0.002303,0
40,LCB8,Combination,,,0.004948,0,-0.017119,0,-0.002119,0
40,LCB9,Combination,,,0.005406,0,-0.018036,0,-0.002486,0
40,LCB10,Combination,,,0.005128,0,-0.017057,0,-0.00221,0
40,LCB11,Combination,,,0.005684,0,-0.01768,0,-0.002687,0
40,LCB12,Combination,,,0.005104,0,-0.015866,0,-0.002268,0
41,MODAL,LinModal,Mode,1,1.47E-17,-0.518263,2.96E-19,0.565604,3.81E-17,-7.95E-14
